subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-lt-10,1985-08-22,2001-12-25,16.34,Slender Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-14,1990-02-26,1998-12-27,8.84,Slender Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-16,1991-01-23,2009-06-14,18.39,Slender Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-18,1991-03-22,2009-01-05,17.79,Slender Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-19,1992-10-17,2010-06-16,17.67,Slender Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-4,1988-06-24,2001-11-18,13.40,Slender Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-5,1990-05-11,2000-08-16,10.26,Slender Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-1,1984-03-29,2014-12-03,30.68,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-10,1986-04-20,2014-06-10,28.14,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,,,,,0,,450,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-11,1987-03-10,2010-02-25,22.96,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,7,,,,,,,,,70,,,,,,,72,192,,158,,128,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-12,1989-03-15,2013-12-26,24.78,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,,,,0,,,,,,,,91,0,,140,,,59,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-13,1989-03-18,2013-11-06,24.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,,,,164,,,,,,,200,115,,240,,,88,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-14,1991-03-26,2014-02-06,22.86,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,228,,176,,,,,,,172,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-15,1988-04-03,2007-11-10,19.60,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-16,1983-03-13,1994-10-29,11.63,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-17,1985-03-25,1998-01-02,12.77,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-18,1979-04-10,1996-11-29,17.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,,,,,,,,,0,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-3,1984-06-27,2018-10-24,34.32,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,9,,,,,,,,52,,,,,,,0,,,,0,61,,126,171,,,153,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-4,1989-03-15,2002-01-09,12.82,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,114,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-5,1990-03-08,2011-07-20,21.37,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,60,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-6,1990-03-26,1997-05-14,7.14,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-7,1993-03-07,2012-06-27,19.30,Common Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,0,,,,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-9,1984-03-22,2018-09-04,34.45,Common Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,7,,,,,,,,,,,,240,,,,,,,93,145,,160,,154,,63,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-1,1982-09-02,1997-05-23,14.72,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Eosinophils-Abs,5,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-18,1985-05-31,1999-03-18,13.80,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,,,60,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-19,1987-04-21,1998-12-11,11.64,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,,165,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-2,1983-03-03,1998-02-20,14.96,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-20,1987-04-21,2002-11-20,15.58,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-21,1987-06-15,2004-02-02,16.63,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,192,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-22,1988-01-14,1997-08-15,9.59,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-23,1988-04-18,2003-07-31,15.29,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,99,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-24,1988-04-26,2001-03-21,12.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-25,1990-05-12,2005-04-04,14.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-26,1991-03-19,2006-01-24,14.85,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,5,,60,0,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-28,1993-08-02,2010-05-16,16.79,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,0,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-30,1994-06-02,2012-06-18,18.04,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,3,,,,,,,,,69,,,264,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-32,1995-09-15,2009-07-16,13.84,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-6,1987-05-26,1999-04-20,11.90,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,292,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-1,1988-04-22,2002-04-24,14.01,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,30.5,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-10,1997-03-22,2020-09-12,23.47,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,222,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-11,1997-03-30,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-12,2002-03-04,2006-01-06,3.84,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-15,1988-05-09,2011-03-25,22.88,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,10,,,,,,,,715,,,,,42,,0,183,,166,,,,298.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-16,1989-03-19,2008-01-17,18.83,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,,,,,,,246,,720,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-18,1990-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,10,,,,,,59.5,,,,,101,,,616,,,,,,,564.6,,,460,,271.5,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-19,1990-03-30,1996-04-21,6.06,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-2,1991-05-21,2009-07-10,18.14,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,648,,,,,138,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-20,1991-03-28,2018-08-15,27.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,10,,,,,258,,,,,,,134,126,,605,,,212,,172,,52,,,714,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-21,1991-03-30,2012-03-06,20.94,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,0,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-22,1992-03-13,2014-07-29,22.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,10,,,,496,505,,,,0,,152,,280,,260,,960,,497,,106,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-23,1994-03-18,2016-12-22,22.76,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,564,,,,,,,291,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-24,1995-03-07,1997-09-19,2.53,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-25,1995-04-01,2003-11-14,8.62,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-26,1995-04-05,2012-06-03,17.16,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-27,1996-03-11,2015-03-21,19.03,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,0,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-28,1997-03-15,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-29,1997-03-20,2013-05-29,16.19,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-3,1992-03-13,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,11,,,,,384,,,0,0,,,288,,,,,,,480,,,476,,325,494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-30,1998-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,,132.5,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-31,1999-04-23,2019-09-15,20.39,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,,,,,35,,232,,316,,912,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-32,2000-03-20,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,5,0,,,,,,83,516,,,,,,,,,136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-33,2001-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,,0,,261,,276,,,814,,,198,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-34,2002-01-24,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,150,,126,,,,,252,,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-35,2003-06-21,2015-01-10,11.55,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,180,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-36,1999-03-03,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,186,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-37,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-38,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,1170,,,406,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-4,1992-04-18,2010-09-15,18.41,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,0,393,,,,,,,,184,,,,,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-5,1993-03-11,2007-05-07,14.16,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,198.5,,,,,,,134,360,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-6,1993-03-13,2016-09-22,23.52,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,651,,,,,150,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-7,1994-03-15,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,8,,,1440,,,,,,,,,,292,240,,,,,,,123.9,,156,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-8,1995-03-17,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,0,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-9,1996-03-14,2013-12-20,17.77,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,,,,477,,61,,132,114,284,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-19,2002-10-02,2011-11-07,9.10,Grey Mouse Lemur,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-33,2002-07-29,2013-05-03,10.76,Grey Mouse Lemur,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-1,1987-06-09,2001-11-17,14.44,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-10,2000-03-09,2019-07-03,19.32,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,4,,,,0,,,,,190,,,390,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-11,1978-09-14,1991-03-07,12.48,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,194.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-12,1988-03-14,,,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,408,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-13,1988-06-11,,,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,264,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-14,1989-03-02,2009-09-01,20.50,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-15,1990-04-06,2004-02-16,13.86,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,3,,,,,,,,,,,,228,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-16,1990-08-13,2007-11-26,17.29,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,3,,,0,,,,,126,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-17,1992-12-28,2011-08-06,18.61,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-18,1994-02-23,2007-05-07,13.20,Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-2,1989-03-19,2009-01-09,19.81,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-5,1991-02-17,2001-01-01,9.87,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-8,1993-05-18,2013-07-30,20.20,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-9,1994-03-25,2005-05-20,11.15,Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-1,1994-03-15,2013-06-14,19.25,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-10,2006-06-01,2015-06-17,9.04,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,294,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-11,2008-09-18,,,Pygmy Slow Loris,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,0,98,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-12,2007-01-07,,,Pygmy Slow Loris,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-2,1996-04-25,1999-09-10,3.37,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-3,2004-10-02,2016-02-27,11.40,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-4,2006-06-01,2017-03-04,10.76,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Eosinophils-Abs,3,,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-5,1987-02-17,1998-08-09,11.47,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-7,1995-02-15,2009-08-22,14.52,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Eosinophils-Abs,3,,,,,0,,,,,,121,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
