subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-lt-18,1991-03-22,2009-01-05,17.79,Slender Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,294,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-19,1992-10-17,2010-06-16,17.67,Slender Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,,,,,,,,,948,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-4,1988-06-24,2001-11-18,13.40,Slender Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-5,1990-05-11,2000-08-16,10.26,Slender Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-8,1997-10-10,2014-12-22,17.20,Slender Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,118,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-1,1984-03-29,2014-12-03,30.68,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,,,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-10,1986-04-20,2014-06-10,28.14,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,,,,,0,,630,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-11,1987-03-10,2010-02-25,22.96,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,,,,,,70,,,,,,,216,960,,237,,256,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-12,1989-03-15,2013-12-26,24.78,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,,,,0,,,,,,,,273,126,,350,,,295,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-13,1989-03-18,2013-11-06,24.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,,,,0,,,,,,,500,345,,120,,,264,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-14,1991-03-26,2014-02-06,22.86,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,228,,264,,,,,,,258,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-15,1988-04-03,2007-11-10,19.60,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-16,1983-03-13,1994-10-29,11.63,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-17,1985-03-25,1998-01-02,12.77,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-18,1979-04-10,1996-11-29,17.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,,,,,,,,0,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-3,1984-06-27,2018-10-24,34.32,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,,,,,270.5,,,,,,,200,,,,256,305,,315,285,,,102,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-4,1989-03-15,2002-01-09,12.82,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,171,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-5,1990-03-08,2011-07-20,21.37,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,240,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-6,1990-03-26,1997-05-14,7.14,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-7,1993-03-07,2012-06-27,19.30,Common Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,539,,,,492,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-9,1984-03-22,2018-09-04,34.45,Common Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,,,,,,,,,48,,,,,,,372,580,,200,,231,,126,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-1,1982-09-02,1997-05-23,14.72,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Monocytes-Abs,4,,,,,,,,,,,273.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-18,1985-05-31,1999-03-18,13.80,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,,60,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-19,1987-04-21,1998-12-11,11.64,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,330,,,,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-2,1983-03-03,1998-02-20,14.96,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-20,1987-04-21,2002-11-20,15.58,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-21,1987-06-15,2004-02-02,16.63,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,96,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-22,1988-01-14,1997-08-15,9.59,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-23,1988-04-18,2003-07-31,15.29,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,297,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-24,1988-04-26,2001-03-21,12.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-25,1990-05-12,2005-04-04,14.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-26,1991-03-19,2006-01-24,14.85,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,5,,120,289.5,,,,,588,,,,,,422.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-28,1993-08-02,2010-05-16,16.79,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,126,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-30,1994-06-02,2012-06-18,18.04,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,3,,,,,,,,,69,,,132,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-32,1995-09-15,2009-07-16,13.84,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-6,1987-05-26,1999-04-20,11.90,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-1,1988-04-22,2002-04-24,14.01,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-10,1997-03-22,2020-09-12,23.47,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,296,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-11,1997-03-30,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-12,2002-03-04,2006-01-06,3.84,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-15,1988-05-09,2011-03-25,22.88,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,,,,,55,,,,,84,,37,244,,394,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-16,1989-03-19,2008-01-17,18.83,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,,,,,,,574,,270,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-18,1990-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,,,0,,,,,226.5,,,528,,,,,,,658.7,,,92,,228.5,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-19,1990-03-30,1996-04-21,6.06,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-2,1991-05-21,2009-07-10,18.14,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,81,,,,,92,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-20,1991-03-28,2018-08-15,27.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,,172,,,,,,,402,210,,330,,,530,,516,,416,,,153,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-21,1991-03-30,2012-03-06,20.94,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,0,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-22,1992-03-13,2014-07-29,22.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,0,202,,,,67,,380,,140,,195,,560,,213,,106,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-23,1994-03-18,2016-12-22,22.76,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,376,,,,,,,291,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-24,1995-03-07,1997-09-19,2.53,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-25,1995-04-01,2003-11-14,8.62,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-26,1995-04-05,2012-06-03,17.16,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-27,1996-03-11,2015-03-21,19.03,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,112,,,,,,,,,,280,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-28,1997-03-15,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-29,1997-03-20,2013-05-29,16.19,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-3,1992-03-13,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,11,,,,,128,,,518,577.8,,,432,,,,,,,480,,,197,,585,412,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-30,1998-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,,317.5,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-31,1999-04-23,2019-09-15,20.39,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,,,,,402.5,,290,,237,,228,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-32,2000-03-20,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,5,300,,,,,,524.5,344,,,,,,,,,136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-33,2001-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,300,,174,,276,,,148,,,66,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-34,2002-01-24,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,225,,189,,,,,168,,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-35,2003-06-21,2015-01-10,11.55,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,810,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-36,1999-03-03,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,507,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-37,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-38,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,180,,,348,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-4,1992-04-18,2010-09-15,18.41,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,,,0,0,,,,,,,,276,,,,,592,344.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-5,1993-03-11,2007-05-07,14.16,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,364,,,,,,,335,144,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-6,1993-03-13,2016-09-22,23.52,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,93,,,,,232,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-7,1994-03-15,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,9,,56,144,,,,,,,,,,433.5,480,,,,,,,259.6,,202,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-8,1995-03-17,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,511,,,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-9,1996-03-14,2013-12-20,17.77,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,,,,954,,122,,330,114,284,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-19,2002-10-02,2011-11-07,9.10,Grey Mouse Lemur,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-33,2002-07-29,2013-05-03,10.76,Grey Mouse Lemur,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-1,1987-06-09,2001-11-17,14.44,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-10,2000-03-09,2019-07-03,19.32,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,4,,,,150,,,,,285,,,390,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-11,1978-09-14,1991-03-07,12.48,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,389.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-12,1988-03-14,,,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,68,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-13,1988-06-11,,,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,0,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-14,1989-03-02,2009-09-01,20.50,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-15,1990-04-06,2004-02-16,13.86,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,3,,,,,,,,,,,,57,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-16,1990-08-13,2007-11-26,17.29,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,3,,,276,,,,,189,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-17,1992-12-28,2011-08-06,18.61,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-18,1994-02-23,2007-05-07,13.20,Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-2,1989-03-19,2009-01-09,19.81,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-5,1991-02-17,2001-01-01,9.87,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-8,1993-05-18,2013-07-30,20.20,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-9,1994-03-25,2005-05-20,11.15,Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-1,1994-03-15,2013-06-14,19.25,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,2,,,,,,,,,,,,498,,,,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-10,2006-06-01,2015-06-17,9.04,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,2,,98,,,,,,291.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-11,2008-09-18,,,Pygmy Slow Loris,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,154,392,,190.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-12,2007-01-07,,,Pygmy Slow Loris,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-2,1996-04-25,1999-09-10,3.37,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-3,2004-10-02,2016-02-27,11.40,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-4,2006-06-01,2017-03-04,10.76,Pygmy Slow Loris,Female,Mixed,Inside,Chow,Monocytes-Abs,3,,318,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-5,1987-02-17,1998-08-09,11.47,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-7,1995-02-15,2009-08-22,14.52,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,3,,,,,246,,,,,,242,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-np-9,2002-03-04,2012-05-08,10.18,Pygmy Slow Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,5,432,,,,,,488,,612,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-pt-1,1998-03-29,2007-02-05,8.85,Golden-crowned Sifaka,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,49,,720,138,0,690,,244,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-10,1998-01-31,2004-06-24,6.40,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,118,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
