subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-lc-82,1997-04-09,2015-12-21,18.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-83,1997-04-09,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,3776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-85,2000-03-26,2013-09-30,13.51,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-86,2002-03-29,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,6319,,3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-87,2003-04-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,3850,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-89,2004-03-28,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,1632,,,5395,,2622,,,1590,,,,,923.4,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-9,1989-04-20,2003-03-11,13.89,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,,,,,2050,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-90,2004-05-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,2263,,,,,2580,,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-92,1999-07-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,,,3149,,3393,,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-93,2000-03-25,2011-10-07,11.54,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,,,4485,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-94,2002-05-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,5,,,,,,2700,,2914,,2482,,,,2688,,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-95,2005-03-18,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,4165,,,2240,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-96,1983-05-16,2016-01-29,32.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,5,,,,,,,,,,,,,,,,,,,,,,,,,4624,,2146,,2160,,3108,2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-97,2006-04-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,4335,,,3612,8320,4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-98,2006-05-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,4316,,,4032,4602,6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-99,2007-05-30,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,6600,2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-10,1985-08-22,2001-12-25,16.34,Slender Loris,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,,,,,3410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-14,1990-02-26,1998-12-27,8.84,Slender Loris,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-16,1991-01-23,2009-06-14,18.39,Slender Loris,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,,,,2376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-18,1991-03-22,2009-01-05,17.79,Slender Loris,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,3234,,,,,,,,,,,,,,,2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-19,1992-10-17,2010-06-16,17.67,Slender Loris,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,,,,,,,,,,4424,,2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-4,1988-06-24,2001-11-18,13.40,Slender Loris,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-5,1990-05-11,2000-08-16,10.26,Slender Loris,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-8,1997-10-10,2014-12-22,17.20,Slender Loris,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,3068,,,,,,7544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-1,1984-03-29,2014-12-03,30.68,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,,,,,,,,,,,,,,,,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-10,1986-04-20,2014-06-10,28.14,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,,,,,,,,,,3445,,5850,,,,,6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-11,1987-03-10,2010-02-25,22.96,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,7,,,,,,,,,2380,,,,,,,2664,1824,,4977,,2624,,5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-12,1989-03-15,2013-12-26,24.78,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,,,,,,4260,,,,,,,,5551,2940,,4550,,,3481,,2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-13,1989-03-18,2013-11-06,24.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,,,,,,3936,,,,,,,4200,3105,,3780,,,5368,,,,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-14,1991-03-26,2014-02-06,22.86,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,,,6460,,5720,,,,,,,3440,3850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-15,1988-04-03,2007-11-10,19.60,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-16,1983-03-13,1994-10-29,11.63,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-17,1985-03-25,1998-01-02,12.77,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-18,1979-04-10,1996-11-29,17.64,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,,,,,,,,,,6732,,7638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-3,1984-06-27,2018-10-24,34.32,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,9,,,,,,,,6210.5,,,,,,,3300,,,,4544,3172,,4158,2850,,,2754,,,3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-4,1989-03-15,2002-01-09,12.82,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,,1995,,5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-5,1990-03-08,2011-07-20,21.37,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,2520,,6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-6,1990-03-26,1997-05-14,7.14,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-7,1993-03-07,2012-06-27,19.30,Common Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,4543,,,,5576,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MA-9,1984-03-22,2018-09-04,34.45,Common Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,7,,,,,,,,,,,,2832,,,,,,,4836,12035,,1920,,3850,,3780,,5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-1,1982-09-02,1997-05-23,14.72,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,5,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-18,1985-05-31,1999-03-18,13.80,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,,,2460,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-19,1987-04-21,1998-12-11,11.64,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,,3135,,,,7991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-2,1983-03-03,1998-02-20,14.96,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-20,1987-04-21,2002-11-20,15.58,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,,2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-21,1987-06-15,2004-02-02,16.63,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,6528,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-22,1988-01-14,1997-08-15,9.59,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-23,1988-04-18,2003-07-31,15.29,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,4554,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-24,1988-04-26,2001-03-21,12.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,1340.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-25,1990-05-12,2005-04-04,14.90,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,,,,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-26,1991-03-19,2006-01-24,14.85,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,5,,3840,4025,,,,,5586,,,,,,3907.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-28,1993-08-02,2010-05-16,16.79,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,5544,,,,,,,,,,7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-30,1994-06-02,2012-06-18,18.04,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,3,,,,,,,,,2346,,,2706,,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-32,1995-09-15,2009-07-16,13.84,Northern Giant Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-MC-6,1987-05-26,1999-04-20,11.90,Northern Giant Mouse Lemur,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,4234,3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-1,1988-04-22,2002-04-24,14.01,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,,,3244.5,8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-10,1997-03-22,2020-09-12,23.47,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,2442,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-11,1997-03-30,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-12,2002-03-04,2006-01-06,3.84,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-15,1988-05-09,2011-03-25,22.88,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,10,,,,,,,,2310,,,,,1554,,2900,2501,,1710,,,,6462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-16,1989-03-19,2008-01-17,18.83,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,,,,,,,,,3526,,2700,,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-18,1990-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,10,,,,,,3220.5,,,,,3296.5,,,4752,,,,,,,4987.3,,,4232,,3894,4761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-19,1990-03-30,1996-04-21,6.06,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,,,6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-2,1991-05-21,2009-07-10,18.14,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,3726,,,,,2300,,8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-20,1991-03-28,2018-08-15,27.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,10,,,,,3008.5,,,,,,,3350,1134,,2530,,,3339,,5418,,2548,,,1734,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-21,1991-03-30,2012-03-06,20.94,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,2071.5,,5510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-22,1992-03-13,2014-07-29,22.38,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,10,,,,4464,7373,,,,3551,,2812,,2660,,3575,,2720,,3976,,2597,,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-23,1994-03-18,2016-12-22,22.76,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,2914,,,,,,,4268,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-24,1995-03-07,1997-09-19,2.53,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-25,1995-04-01,2003-11-14,8.62,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-26,1995-04-05,2012-06-03,17.16,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,6080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-27,1996-03-11,2015-03-21,19.03,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,7728,,,,,,,,,,5005,,,,,,2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-28,1997-03-15,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,,,4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-29,1997-03-20,2013-05-29,16.19,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-3,1992-03-13,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,11,,,,,7296,,,2664,3755.7,,,3672,,,,,,,3760,,,4506,,4745,4663.5,3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-30,1998-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,,,,3211,,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-31,1999-04-23,2019-09-15,20.39,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,,,,,,,5008.5,,2668,,4898,,4104,,5320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-32,2000-03-20,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,5,3825,,,,,,5086.5,3870,,,,,,,,,3064.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-33,2001-03-09,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,3600,,2349,,4968,,,3626,,,3828,,4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-34,2002-01-24,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,,,,,3900,,2646,,,,,1596,,6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-35,2003-06-21,2015-01-10,11.55,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,4050,,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-36,1999-03-03,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,,,,,,,,3858,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-37,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,1,4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-38,2009-03-23,,,Blue-eyed Black Lemur,Male,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,3,4050,,,2610,,,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-4,1992-04-18,2010-09-15,18.41,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,,9240,4061,,,,,,,,4692,,,,,2886,4362.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-5,1993-03-11,2007-05-07,14.16,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,5,,,2025.5,,,,,,,1876,2376,,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-6,1993-03-13,2016-09-22,23.52,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,4,,,3255,,,,,3955,4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-7,1994-03-15,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,9,,2184,5472,,,,,,,,,,2966.5,2960,,,,,,,2230.2,,3826,,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-8,1995-03-17,,,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,2,,,,,,3942,,,,,,,,,,,,,4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mf-9,1996-03-14,2013-12-20,17.77,Blue-eyed Black Lemur,Female,Mixed,Mixed,Chow,Neutrophil-Seg-Abs,6,,,,,,,11766,,2562,,2640,3477,3195,,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-19,2002-10-02,2011-11-07,9.10,Grey Mouse Lemur,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-mm-33,2002-07-29,2013-05-03,10.76,Grey Mouse Lemur,Male,Mixed,Inside,Chow,Neutrophil-Seg-Abs,1,,,,,,,,,,,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-nc-1,1987-06-09,2001-11-17,14.44,Slow Loris,Female,Mixed,Inside,Chow,Neutrophil-Seg-Abs,2,,,,,,,,,,,,,12402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
